ccode,year,gdp_c2000,gdp_current,gdp_pcppp_c2000,gdp_pcppp_current
BHS,1997,4260000000,3940000000,15510.2,14798.69
BHS,1998,4390000000,4190000000,15865.85,15306.21
BHS,1999,4650000000,4580000000,16168.01,15823.09
BHS,2000,4880000000,4880000000,16792.65,16792.65
BHS,2001,4780000000,4950000000,16246.35,16633.18
BHS,2002,4820000000,5050000000,16210.32,16851.811
BHS,2003,,5260000000,,
BHS,2004,,,,
BIH,1976,,,,
BIH,1977,,,,
BIH,1978,,,,
BIH,1979,,,,
BIH,1980,,,,
BIH,1981,,,,
BIH,1982,,,,
BIH,1983,,,,
BIH,1984,,,,
BIH,1985,,,,
BIH,1986,,,,
BIH,1987,,,,
BIH,1988,,,,
BIH,1989,,,,
BIH,1990,,,,
BIH,1991,,,,
BIH,1992,,,,
BIH,1993,,,,
BIH,1994,1110000000,1260000000,,
BIH,1995,1340000000,1870000000,2234.72,2057.9961
BIH,1996,2490000000,2740000000,3691.533,3464.322
BIH,1997,3400000000,3530000000,4831.231,4609.604
BIH,1998,3930000000,4300000000,4964.0669,4788.9692
BIH,1999,4310000000,4690000000,5430.5542,5314.7012
BIH,2000,4550000000,4550000000,5695.4912,5695.4912
BIH,2001,4750000000,5010000000,5922.9282,6063.9512
BIH,2002,4940000000,5600000000,6138.208,6381.1182
BIH,2003,5070000000,6970000000,6278.7471,6646.3521
BIH,2004,5310000000,8120000000,6571.439,7100.5532
BLR,1976,,,,
BLR,1977,,,,
BLR,1978,,,,
BLR,1979,,,,
BLR,1980,,,,
BLR,1981,,,,
BLR,1982,,,,
BLR,1983,,,,
BLR,1984,,,,
BLR,1985,,,,
BLR,1986,,,,
BLR,1987,,,,
BLR,1988,,,,
BLR,1989,,,,
BLR,1990,12900000000,17400000000,5324.3921,4344.9458
BLR,1991,12700000000,17800000000,5257.9189,4440.7031
BLR,1992,11500000000,17000000000,4742.9229,4097.9922
BLR,1993,10600000000,16300000000,4370.5771,3863.0349
BLR,1994,9380000000,14900000000,3870.99,3493.624
BLR,1995,8410000000,14000000000,3476.2351,3201.3291
BLR,1996,8640000000,14800000000,3580.135,3359.78
BLR,1997,9630000000,14100000000,4015.335,3831.136
BLR,1998,10400000000,15300000000,4369.2412,4215.124
BLR,1999,10800000000,10900000000,4526.5801,4430.0122
BLR,2000,11400000000,11400000000,4802.1099,4802.1099
BLR,2001,12000000000,12100000000,5042.9121,5162.981
BLR,2002,12600000000,14500000000,5331.0928,5542.063
BLR,2003,13400000000,17600000000,5729.4102,6064.8521
BLR,2004,14900000000,22900000000,6391.397,6906.0142
BLZ,1976,203000000,96905832,2779.3291,1116.048
BLZ,1977,216000000,118000000,2769.959,1182.855
BLZ,1978,234000000,136000000,2917.292,1333.303
BLZ,1979,251000000,152000000,3004.938,1487.4449
BLZ,1980,289000000,195000000,3284.9041,1773.707
BLZ,1981,293000000,193000000,3240.415,1914.0229
BLZ,1982,292000000,179000000,3204.665,2008.201
BLZ,1983,286000000,189000000,3080.0139,2006.415
BLZ,1984,292000000,211000000,3091.325,2089.4021
BLZ,1985,295000000,209000000,3054.5569,2127.925
BLZ,1986,308000000,228000000,3026.603,2155.4541
BLZ,1987,343000000,277000000,3295.9561,2412.0891
BLZ,1988,374000000,315000000,3517.658,2662.6411
BLZ,1989,423000000,363000000,3929.219,3087.021
BLZ,1990,468000000,413000000,4136.5112,3375.5811
BLZ,1991,523000000,448000000,4534.6299,3829.832
BLZ,1992,585000000,520000000,4990.436,4311.8491
BLZ,1993,621000000,561000000,5158.8848,4559.7998
BLZ,1994,623000000,584000000,5037.8369,4546.7202
BLZ,1995,625000000,619000000,4911.269,4522.8789
BLZ,1996,636000000,644000000,4884.8628,4584.2031
BLZ,1997,659000000,657000000,4876.5781,4652.8701
BLZ,1998,683000000,692000000,4910.8599,4737.6382
BLZ,1999,741000000,735000000,5305.8169,5192.626
BLZ,2000,832000000,832000000,5869.2329,5869.2329
BLZ,2001,873000000,897000000,6299.6802,6449.6729
BLZ,2002,910000000,957000000,6336.8931,6587.665
BLZ,2003,995000000,1020000000,6113.0449,6470.9492
BLZ,2004,1040000000,1090000000,6201.1011,6700.396
BMU,1976,,386000000,17605.65,7069.6021
BMU,1977,,447000000,18573.15,7931.2891
BMU,1978,,476000000,18772.211,8579.5488
BMU,1979,,517000000,19548.051,9676.2881
BMU,1980,,613000000,20530.199,11085.43
BMU,1981,,739000000,20697.66,12225.54
BMU,1982,,786000000,19833.57,12428.69
BMU,1983,,889000000,20050.939,13061.8
BMU,1984,,986000000,19813.15,13391.55
BMU,1985,,1040000000,19249.49,13409.96
BMU,1986,,1170000000,20372.811,14508.9
BMU,1987,,1300000000,21271.061,15566.86
BMU,1988,,1420000000,22044.4,16686.189
BMU,1989,,1500000000,22214.109,17452.68
BMU,1990,,1590000000,21786.461,17778.74
BMU,1991,,1640000000,20887.84,17641.33
BMU,1992,,1680000000,21029.08,18169.6
BMU,1993,,1820000000,21663.391,19147.689
BMU,1994,,1870000000,21686.66,19572.52
BMU,1995,,2030000000,22493.711,20714.881
BMU,1996,,2140000000,22930.131,21518.789
BMU,1997,,2250000000,23463.381,22387.02
BMU,1998,,,,
BMU,1999,,,,
BMU,2000,,,,
BMU,2001,,,,
BMU,2002,,,,
BMU,2003,,,,
BMU,2004,,,,
BOL,1976,5420000000,1820000000,2458.3999,987.17822
BOL,1977,5690000000,2150000000,2541.0791,1085.1169
BOL,1978,5810000000,2510000000,2540.9729,1161.312
BOL,1979,5810000000,3010000000,2511.042,1242.9659
BOL,1980,5730000000,2780000000,2474.104,1335.91
BOL,1981,5750000000,2890000000,2272.1931,1342.1219
BOL,1982,5520000000,2990000000,2450.8069,1535.797
BOL,1983,5300000000,2670000000,2217.208,1444.3571
BOL,1984,5290000000,2710000000,2252.6809,1522.569
BOL,1985,5200000000,3120000000,2191.583,1526.744
BOL,1986,5070000000,3960000000,2085.03,1484.895
BOL,1987,5190000000,4320000000,2049.2661,1499.72
BOL,1988,5340000000,4600000000,2055.0439,1555.536
BOL,1989,5540000000,4720000000,2077.158,1631.9351
BOL,1990,5800000000,4870000000,2117.0349,1727.597
BOL,1991,6110000000,5340000000,2168.6931,1831.6219
BOL,1992,6210000000,5640000000,2128.29,1838.89
BOL,1993,6470000000,5740000000,2173.208,1920.84
BOL,1994,6770000000,5980000000,2212.926,1997.198
BOL,1995,7090000000,6720000000,2267.0549,2087.7729
BOL,1996,7400000000,7400000000,2287.939,2147.1179
BOL,1997,7770000000,7930000000,2355.5779,2247.519
BOL,1998,8160000000,8500000000,2408.252,2323.3049
BOL,1999,8190000000,8290000000,2380.5801,2329.793
BOL,2000,8400000000,8400000000,2400.1909,2400.1909
BOL,2001,8540000000,8140000000,2391.5701,2448.5129
BOL,2002,8750000000,7920000000,2402.5659,2497.6431
BOL,2003,8990000000,8090000000,2450.99,2594.489
BOL,2004,9310000000,8770000000,2502.53,2704.0259
BRA,1976,315000000000,153000000000,5829.5708,2340.8821
BRA,1977,329000000000,176000000000,5962.6382,2546.2241
BRA,1978,340000000000,201000000000,6053.6841,2766.7419
BRA,1979,363000000000,225000000000,6335.248,3135.949
BRA,1980,396000000000,235000000000,6798.9561,3671.145
BRA,1981,378000000000,264000000000,6413.1499,3788.0701
BRA,1982,381000000000,282000000000,6377.4951,3996.4529
BRA,1983,368000000000,203000000000,6075.6362,3957.854
BRA,1984,387000000000,209000000000,6255.3848,4227.9639
BRA,1985,418000000000,223000000000,6594.1108,4593.7178
BRA,1986,451000000000,268000000000,6921.2412,4929.0972
BRA,1987,467000000000,294000000000,6988.1748,5114.1768
BRA,1988,467000000000,330000000000,6871.8071,5201.5171
BRA,1989,482000000000,463000000000,6904.0488,5424.2178
BRA,1990,462000000000,462000000000,6473.5122,5282.6802
BRA,1991,468000000000,407000000000,6424.9561,5426.353
BRA,1992,465000000000,391000000000,6271.231,5418.4839
BRA,1993,488000000000,438000000000,6516.98,5760.1841
BRA,1994,517000000000,546000000000,6749.7021,6091.7031
BRA,1995,538000000000,704000000000,6929.7178,6381.707
BRA,1996,553000000000,775000000000,7021.147,6589
BRA,1997,571000000000,808000000000,7189.2852,6859.4839
BRA,1998,572000000000,788000000000,7127.6421,6876.2271
BRA,1999,576000000000,530000000000,7085.7451,6934.5811
BRA,2000,602000000000,602000000000,7366.1992,7366.1992
BRA,2001,610000000000,508000000000,7423.1919,7599.936
BRA,2002,621000000000,461000000000,7480.458,7776.4849
BRA,2003,625000000000,506000000000,7404.9019,7838.4399
BRA,2004,657000000000,605000000000,7678.8999,8297.1836
BRB,1976,1580000000,436000000,9788.9365,3930.7771
BRB,1977,1650000000,495000000,10278.07,4389.043
BRB,1978,1750000000,553000000,10799.62,4935.8008
BRB,1979,1880000000,670000000,11754.65,5818.5562
BRB,1980,1970000000,860000000,12498.47,6748.6392
BRB,1981,1910000000,947000000,11728.68,6927.8052
BRB,1982,1810000000,989000000,11130.28,6974.7832
BRB,1983,1810000000,1050000000,11242.08,7323.4341
BRB,1984,1880000000,1150000000,11524.7,7789.4512
BRB,1985,1890000000,1200000000,11537.34,8037.3672
BRB,1986,2060000000,1320000000,12934.79,9211.7627
BRB,1987,2080000000,1450000000,13009.6,9520.8516
BRB,1988,2210000000,1540000000,13755.31,10411.88
BRB,1989,2330000000,1700000000,14233.38,11182.56
BRB,1990,2210000000,1710000000,13271.89,10830.47
BRB,1991,2150000000,1690000000,13146.42,11103.12
BRB,1992,2040000000,1590000000,12238,10573.9
BRB,1993,2060000000,1640000000,12386.77,10948.34
BRB,1994,2140000000,1730000000,12772.27,11527.15
BRB,1995,2180000000,1860000000,13013,11983.91
BRB,1996,2220000000,1980000000,13232.49,12418.04
BRB,1997,2360000000,2190000000,13995.31,13353.29
BRB,1998,2460000000,2370000000,14569.24,14055.33
BRB,1999,2520000000,2470000000,14982.5,14662.87
BRB,2000,2580000000,2580000000,15323.33,15323.33
BRB,2001,2520000000,2540000000,15016.26,15373.79
BRB,2002,2470000000,2540000000,14715.88,15298.24
BRB,2003,2500000000,2630000000,14850.68,15720.15
BRB,2004,,,,
BRN,1976,,,,
BRN,1977,,,,
BRN,1978,,,,
BRN,1979,,,,
BRN,1980,,,,
BRN,1981,,,,
BRN,1982,,,,
BRN,1983,,,,
BRN,1984,,,,
BRN,1985,,,,
BRN,1986,,,,
BRN,1987,,,,
BRN,1988,,,,
BRN,1989,,,,
BRN,1990,,,,
BRN,1991,,,,
BRN,1992,,,,
BRN,1993,,,,
BRN,1994,,,,
BRN,1995,,,,
BRN,1996,,,,
BRN,1997,,,,
BRN,1998,,,,
BRN,1999,,,,
BRN,2000,,,,
BRN,2001,,,,
BRN,2002,,,,
BRN,2003,,,,
BRN,2004,,,,
BTN,1976,,,,
BTN,1977,,,,
BTN,1978,,,,
BTN,1979,,,,
BTN,1980,129000000,142000000,,
BTN,1981,142000000,150000000,,
BTN,1982,149000000,161000000,,
BTN,1983,162000000,177000000,,
BTN,1984,173000000,185000000,,
BTN,1985,179000000,193000000,,
BTN,1986,197000000,222000000,,
BTN,1987,233000000,278000000,,
BTN,1988,235000000,283000000,,
BTN,1989,245000000,270000000,,
BTN,1990,264000000,285000000,,
BTN,1991,274000000,242000000,,
BTN,1992,286000000,245000000,,
BTN,1993,303000000,236000000,,
BTN,1994,327000000,274000000,,
BTN,1995,350000000,310000000,,
BTN,1996,369000000,333000000,,
BTN,1997,398000000,394000000,,
BTN,1998,426000000,403000000,,
BTN,1999,456000000,445000000,,
BTN,2000,488000000,488000000,,
BTN,2001,522000000,536000000,,
BTN,2002,557000000,598000000,,
BTN,2003,594000000,596000000,,
BTN,2004,623000000,673000000,,
BWA,1976,702000000,372000000,1961.8781,787.79791
BWA,1977,787000000,452000000,2098.949,896.31403
BWA,1978,899000000,591000000,2427.0029,1109.224
BWA,1979,1010000000,820000000,2574.9619,1274.6071
BWA,1980,1130000000,1060000000,2881.915,1556.111
BWA,1981,1230000000,1070000000,2792.5569,1649.486
BWA,1982,1380000000,1020000000,3068.1069,1922.627
BWA,1983,1560000000,1170000000,3619.1311,2357.6121
BWA,1984,1700000000,1240000000,3951.7991,2670.989
BWA,1985,1820000000,1120000000,4270.479,2974.9851
BWA,1986,1970000000,1390000000,4341.1958,3091.668
BWA,1987,2200000000,1970000000,4863.5391,3559.2991
BWA,1988,2630000000,2640000000,5617.9351,4252.416
BWA,1989,2970000000,3080000000,5839.7998,4588.083
BWA,1990,3170000000,3790000000,5729.3511,4675.4102
BWA,1991,3410000000,3940000000,5704.4878,4817.8638
BWA,1992,3510000000,4150000000,5624.812,4859.9629
BWA,1993,3580000000,4160000000,5327.7031,4709.0132
BWA,1994,3710000000,4340000000,6040.1309,5451.3052
BWA,1995,3870000000,4770000000,5836.3252,5374.7808
BWA,1996,4090000000,4810000000,6279.1919,5892.7119
BWA,1997,4370000000,5190000000,6374.6138,6082.1851
BWA,1998,4630000000,4930000000,6270.1392,6048.9712
BWA,1999,4880000000,5030000000,6999.5659,6850.2412
BWA,2000,5250000000,5250000000,7524.853,7524.853
BWA,2001,5530000000,5180000000,7500.752,7679.3418
BWA,2002,5770000000,5390000000,8674.1631,9017.4297
BWA,2003,6080000000,7530000000,8232.1289,8714.0996
BWA,2004,6360000000,8660000000,8576.8008,9267.3809
CAF,1976,746000000,451000000,1579.798,634.37262
CAF,1977,774000000,507000000,1603.188,684.60931
CAF,1978,784000000,611000000,1580.887,722.52008
CAF,1979,765000000,701000000,1519.802,752.30219
CAF,1980,730000000,797000000,1399.48,755.65918
CAF,1981,719000000,695000000,1340.141,791.58441
CAF,1982,774000000,748000000,1425.949,893.57019
CAF,1983,712000000,659000000,1283.269,835.96082
CAF,1984,779000000,638000000,1364.927,922.54327
CAF,1985,810000000,865000000,1369.587,954.10822
CAF,1986,839000000,1120000000,1386.0649,987.11359
CAF,1987,797000000,1210000000,1298.762,950.47699
CAF,1988,811000000,1280000000,1295.686,980.75128
CAF,1989,827000000,1270000000,1295.556,1017.864
CAF,1990,809000000,1490000000,1241.189,1012.867
CAF,1991,805000000,1400000000,1206.265,1018.781
CAF,1992,753000000,1430000000,1102.634,952.70007
CAF,1993,755000000,1300000000,1081.723,956.10632
CAF,1994,792000000,853000000,1112.954,1004.457
CAF,1995,849000000,1120000000,1147.759,1056.993
CAF,1996,816000000,1070000000,1071.666,1005.706
CAF,1997,859000000,1000000000,1096.582,1046.278
CAF,1998,899000000,1050000000,1127.368,1087.6021
CAF,1999,931000000,1050000000,1142.6689,1118.292
CAF,2000,953000000,953000000,1153.7939,1153.7939
CAF,2001,967000000,968000000,1145.09,1172.354
CAF,2002,959000000,1050000000,1124.1591,1168.646
CAF,2003,907000000,1200000000,1044.093,1105.222
CAF,2004,915000000,1330000000,1041.627,1125.496
CAN,1976,358000000000,200000000000,17804.301,7149.3711
CAN,1977,370000000000,205000000000,18244.09,7790.772
CAN,1978,385000000000,212000000000,18839.289,8610.2041
CAN,1979,399000000000,235000000000,19399.869,9602.9404
CAN,1980,408000000000,265000000000,19551.859,10557.17
CAN,1981,420000000000,297000000000,20020.141,11825.34
CAN,1982,408000000000,304000000000,19217.77,12042.8
CAN,1983,419000000000,329000000000,19460.52,12677.17
CAN,1984,444000000000,342000000000,20446.881,13819.88
CAN,1985,465000000000,351000000000,21214.289,14778.71
CAN,1986,476000000000,363000000000,21577.15,15366.59
CAN,1987,496000000000,415000000000,22134.48,16198.74
CAN,1988,521000000000,491000000000,22971.961,17388.289
CAN,1989,534000000000,547000000000,23177.43,18209.529
CAN,1990,535000000000,574000000000,22920.131,18703.869
CAN,1991,524000000000,589000000000,22068.551,18638.529
CAN,1992,528000000000,570000000000,22057.82,19058.449
CAN,1993,541000000000,555000000000,22290.301,19701.801
CAN,1994,567000000000,556000000000,23181.801,20921.91
CAN,1995,582000000000,582000000000,23600.211,21733.869
CAN,1996,592000000000,604000000000,23696.51,22238
CAN,1997,617000000000,628000000000,24375.41,23257.211
CAN,1998,642000000000,607000000000,25191.58,24302.99
CAN,1999,678000000000,651000000000,26411.619,25848.17
CAN,2000,714000000000,714000000000,27323.17,27323.17
CAN,2001,727000000000,705000000000,27596.369,28253.43
CAN,2002,751000000000,725000000000,28154.641,29268.82
CAN,2003,766000000000,857000000000,28401.971,30064.84
CAN,2004,788000000000,980000000000,28809.02,31128.641
CHE,1976,164000000000,62000000000,24157.131,9700.3701
CHE,1977,168000000000,66200000000,24696.949,10546.33
CHE,1978,169000000000,92600000000,24843.199,11354.2
CHE,1979,173000000000,104000000000,25319.711,12533.26
CHE,1980,181000000000,111000000000,26637.641,14383.19
CHE,1981,184000000000,102000000000,26685.561,15762.42
CHE,1982,181000000000,104000000000,26212.84,16426.26
CHE,1983,182000000000,103000000000,26159,17040.77
CHE,1984,188000000000,98500000000,26619.029,17991.59
CHE,1985,194000000000,99700000000,27429.369,19108.381
CHE,1986,197000000000,143000000000,27993.16,19935.869
CHE,1987,199000000000,178000000000,28082.16,20551.449
CHE,1988,205000000000,192000000000,28604.92,21652.09
CHE,1989,214000000000,185000000000,29575.279,23236.039
CHE,1990,222000000000,236000000000,30607.84,24977.391
CHE,1991,220000000000,239000000000,29984.59,25324.211
CHE,1992,220000000000,250000000000,29777.631,25728.539
CHE,1993,220000000000,243000000000,29309.41,25905.801
CHE,1994,222000000000,269000000000,29641.029,26751.461
CHE,1995,223000000000,315000000000,29307.189,26989.539
CHE,1996,224000000000,303000000000,29217.199,27418.9
CHE,1997,228000000000,262000000000,29160.039,27822.35
CHE,1998,235000000000,269000000000,29709.869,28661.91
CHE,1999,238000000000,265000000000,29723.609,29089.51
CHE,2000,246000000000,246000000000,30299.09,30299.09
CHE,2001,249000000000,251000000000,31203.359,31946.301
CHE,2002,249000000000,275000000000,31019.92,32247.48
CHE,2003,248000000000,320000000000,30655.91,32450.73
CHE,2004,252000000000,360000000000,31041.91,33541.32
CHI,1976,,,,
CHI,1977,,,,
CHI,1978,,,,
CHI,1979,,,,
CHI,1980,,,,
CHI,1981,,,,
CHI,1982,,,,
CHI,1983,,,,
CHI,1984,,,,
CHI,1985,,,,
CHI,1986,,,,
CHI,1987,,,,
CHI,1988,,,,
CHI,1989,,,,
CHI,1990,,,,
CHI,1991,,,,
CHI,1992,,,,
CHI,1993,,,,
CHI,1994,,,,
CHI,1995,,,,
CHI,1996,,,,
CHI,1997,,,,
CHI,1998,,,,
CHI,1999,,,,
CHI,2000,,,,
CHI,2001,,,,
CHI,2002,,,,
CHI,2003,,,,
CHI,2004,,,,
CHL,1976,20300000000,9860000000,3557.4709,1428.5129
CHL,1977,22000000000,13400000000,3580.656,1529.047
CHL,1978,23700000000,15400000000,4032.21,1842.859
CHL,1979,25700000000,20700000000,4320.8071,2138.8
CHL,1980,27800000000,27600000000,4620.8169,2495.043
CHL,1981,29100000000,32600000000,4825.0952,2850.05
CHL,1982,26100000000,24300000000,4422.8032,2771.5471
CHL,1983,25100000000,19800000000,4222.8628,2750.9021
CHL,1984,27100000000,19200000000,4573.9141,3091.4719
CHL,1985,29100000000,16500000000,4924.4038,3430.5339
CHL,1986,30700000000,17700000000,5018.436,3573.9771
CHL,1987,32700000000,20700000000,5120.021,3747
CHL,1988,35100000000,24200000000,5386.771,4077.4399
CHL,1989,38800000000,27600000000,5794.7642,4552.7012
CHL,1990,40200000000,30300000000,5816.748,4746.73
CHL,1991,43500000000,34700000000,6166.7202,5208.2529
CHL,1992,48800000000,41900000000,6732.3711,5816.9189
CHL,1993,52200000000,44500000000,7029.1919,6212.915
CHL,1994,55200000000,50900000000,7402.353,6680.729
CHL,1995,61000000000,65200000000,7992.769,7360.6899
CHL,1996,65600000000,68600000000,8437.5527,7918.2271
CHL,1997,70400000000,75300000000,8911.6436,8502.8311
CHL,1998,73200000000,73100000000,9049.167,8729.9736
CHL,1999,72300000000,73100000000,8818.8711,8630.7334
CHL,2000,75500000000,75500000000,9197.043,9197.043
CHL,2001,77600000000,66500000000,9378.4189,9601.7168
CHL,2002,79300000000,67400000000,9431.9404,9805.1934
CHL,2003,82000000000,72400000000,9706.0586,10274.32
CHL,2004,86900000000,94100000000,10630.97,11486.95
CHN,1976,122000000000,152000000000,576.39948,231.455
CHN,1977,131000000000,172000000000,611.65448,261.1947
CHN,1978,146000000000,147000000000,673.87012,307.9819
CHN,1979,158000000000,176000000000,716.50818,354.67169
CHN,1980,170000000000,188000000000,762.33502,411.6282
CHN,1981,179000000000,193000000000,791.93799,467.77579
CHN,1982,195000000000,202000000000,849.86133,532.565
CHN,1983,216000000000,227000000000,926.65167,603.64917
CHN,1984,249000000000,256000000000,1052.411,711.31598
CHN,1985,283000000000,305000000000,1180.943,822.69171
CHN,1986,308000000000,296000000000,1269.483,904.08722
CHN,1987,343000000000,268000000000,1395.03,1020.929
CHN,1988,382000000000,307000000000,1527.4611,1156.1899
CHN,1989,398000000000,342000000000,1564.467,1229.135
CHN,1990,413000000000,355000000000,1596.734,1303.0081
CHN,1991,451000000000,377000000000,1721.125,1453.618
CHN,1992,515000000000,418000000000,1944.597,1680.176
CHN,1993,584000000000,432000000000,2187.688,1933.6379
CHN,1994,658000000000,543000000000,2435.0979,2197.7109
CHN,1995,727000000000,700000000000,2702.054,2488.3721
CHN,1996,797000000000,817000000000,2925.8679,2745.782
CHN,1997,867000000000,898000000000,3141.418,2997.3091
CHN,1998,934000000000,946000000000,3372.334,3253.3799
CHN,1999,1000000000000,991000000000,3566.9121,3490.8169
CHN,2000,1080000000000,1080000000000,3821.1021,3821.1021
CHN,2001,1160000000000,1180000000000,4089.3091,4186.6738
CHN,2002,1260000000000,1270000000000,4378.9072,4552.1948
CHN,2003,1380000000000,1420000000000,4726.6372,5003.3701
CHN,2004,1510000000000,1650000000000,5085.1309,5494.5718
CIV,1976,7140000000,4660000000,2325.1609,933.67548
CIV,1977,7660000000,6270000000,2392.866,1021.825
CIV,1978,8500000000,7900000000,2574.9141,1176.824
CIV,1979,8700000000,9140000000,2567.3921,1270.859
CIV,1980,7750000000,10200000000,2196.594,1186.067
CIV,1981,8020000000,8430000000,2219.896,1311.231
CIV,1982,8030000000,7570000000,2164.04,1356.094
CIV,1983,7720000000,6840000000,2068.3301,1347.374
CIV,1984,7510000000,6840000000,1879.151,1270.103
CIV,1985,7850000000,6980000000,1946.92,1356.302
CIV,1986,8110000000,9160000000,1891.589,1347.132
CIV,1987,8080000000,10100000000,1844.256,1349.687
CIV,1988,8170000000,10300000000,1809.12,1369.3879
CIV,1989,8410000000,9760000000,1900.9041,1493.46
CIV,1990,8320000000,10800000000,1826.645,1490.626
CIV,1991,8320000000,10500000000,1733.246,1463.855
